hospital_id,hospital_name,city,state,health_system,ownership_type,beds,condition,payment_year,readmission_rate_pct,national_avg_rate_pct,excess_readmission_ratio,penalty_pct,estimated_penalty_dollars
TX014,Valley Baptist Medical Center,Harlingen,TX,HCA Healthcare,For-Profit,270,Heart Failure,2022,21.6,21.8,0.9908,0.0,0
TX014,Valley Baptist Medical Center,Harlingen,TX,HCA Healthcare,For-Profit,270,Heart Failure,2023,22.67,21.5,1.0544,0.272,2056
TX014,Valley Baptist Medical Center,Harlingen,TX,HCA Healthcare,For-Profit,270,Pneumonia,2021,15.03,16.4,0.9165,0.0,0
TX014,Valley Baptist Medical Center,Harlingen,TX,HCA Healthcare,For-Profit,270,Pneumonia,2022,14.82,16.2,0.9148,0.0,0
TX014,Valley Baptist Medical Center,Harlingen,TX,HCA Healthcare,For-Profit,270,Pneumonia,2023,16.52,16.0,1.0325,0.162,1225
TX014,Valley Baptist Medical Center,Harlingen,TX,HCA Healthcare,For-Profit,270,COPD,2021,21.0,20.0,1.05,0.25,1890
TX014,Valley Baptist Medical Center,Harlingen,TX,HCA Healthcare,For-Profit,270,COPD,2022,19.52,19.8,0.9859,0.0,0
TX014,Valley Baptist Medical Center,Harlingen,TX,HCA Healthcare,For-Profit,270,COPD,2023,19.95,19.5,1.0231,0.115,869
TX014,Valley Baptist Medical Center,Harlingen,TX,HCA Healthcare,For-Profit,270,Hip/Knee Replacement,2021,5.38,4.8,1.1208,0.604,4566
TX014,Valley Baptist Medical Center,Harlingen,TX,HCA Healthcare,For-Profit,270,Hip/Knee Replacement,2022,4.96,4.6,1.0783,0.392,2964
TX014,Valley Baptist Medical Center,Harlingen,TX,HCA Healthcare,For-Profit,270,Hip/Knee Replacement,2023,5.69,4.5,1.2644,1.322,9994
TX015,East Texas Medical Center,Tyler,TX,UT Health,Non-Profit,320,AMI,2021,15.61,14.9,1.0477,0.239,2141
TX015,East Texas Medical Center,Tyler,TX,UT Health,Non-Profit,320,AMI,2022,14.77,14.7,1.0048,0.024,215
TX015,East Texas Medical Center,Tyler,TX,UT Health,Non-Profit,320,AMI,2023,13.78,14.5,0.9503,0.0,0
TX015,East Texas Medical Center,Tyler,TX,UT Health,Non-Profit,320,Heart Failure,2021,22.13,22.1,1.0014,0.007,63
TX015,East Texas Medical Center,Tyler,TX,UT Health,Non-Profit,320,Heart Failure,2022,21.69,21.8,0.995,0.0,0
TX015,East Texas Medical Center,Tyler,TX,UT Health,Non-Profit,320,Heart Failure,2023,20.47,21.5,0.9521,0.0,0
TX015,East Texas Medical Center,Tyler,TX,UT Health,Non-Profit,320,Pneumonia,2021,15.29,16.4,0.9323,0.0,0
TX015,East Texas Medical Center,Tyler,TX,UT Health,Non-Profit,320,Pneumonia,2022,15.97,16.2,0.9858,0.0,0
TX015,East Texas Medical Center,Tyler,TX,UT Health,Non-Profit,320,Pneumonia,2023,15.28,16.0,0.955,0.0,0
TX015,East Texas Medical Center,Tyler,TX,UT Health,Non-Profit,320,COPD,2021,19.59,20.0,0.9795,0.0,0
TX015,East Texas Medical Center,Tyler,TX,UT Health,Non-Profit,320,COPD,2022,20.34,19.8,1.0273,0.137,1228
TX015,East Texas Medical Center,Tyler,TX,UT Health,Non-Profit,320,COPD,2023,20.42,19.5,1.0472,0.236,2115
TX015,East Texas Medical Center,Tyler,TX,UT Health,Non-Profit,320,Hip/Knee Replacement,2021,5.01,4.8,1.0437,0.219,1962
TX015,East Texas Medical Center,Tyler,TX,UT Health,Non-Profit,320,Hip/Knee Replacement,2022,4.66,4.6,1.013,0.065,582
TX015,East Texas Medical Center,Tyler,TX,UT Health,Non-Profit,320,Hip/Knee Replacement,2023,4.18,4.5,0.9289,0.0,0
FL001,AdventHealth Orlando,Orlando,FL,AdventHealth,Non-Profit,900,AMI,2021,14.98,14.9,1.0054,0.027,680
FL001,AdventHealth Orlando,Orlando,FL,AdventHealth,Non-Profit,900,AMI,2022,14.32,14.7,0.9741,0.0,0
FL001,AdventHealth Orlando,Orlando,FL,AdventHealth,Non-Profit,900,AMI,2023,13.63,14.5,0.94,0.0,0
FL001,AdventHealth Orlando,Orlando,FL,AdventHealth,Non-Profit,900,Heart Failure,2021,20.56,22.1,0.9303,0.0,0
FL001,AdventHealth Orlando,Orlando,FL,AdventHealth,Non-Profit,900,Heart Failure,2022,21.86,21.8,1.0028,0.014,353
FL001,AdventHealth Orlando,Orlando,FL,AdventHealth,Non-Profit,900,Heart Failure,2023,19.84,21.5,0.9228,0.0,0
FL001,AdventHealth Orlando,Orlando,FL,AdventHealth,Non-Profit,900,Pneumonia,2021,16.72,16.4,1.0195,0.098,2470
FL001,AdventHealth Orlando,Orlando,FL,AdventHealth,Non-Profit,900,Pneumonia,2022,16.16,16.2,0.9975,0.0,0
FL001,AdventHealth Orlando,Orlando,FL,AdventHealth,Non-Profit,900,Pneumonia,2023,15.93,16.0,0.9956,0.0,0
FL001,AdventHealth Orlando,Orlando,FL,AdventHealth,Non-Profit,900,COPD,2021,19.48,20.0,0.974,0.0,0
FL001,AdventHealth Orlando,Orlando,FL,AdventHealth,Non-Profit,900,COPD,2022,20.15,19.8,1.0177,0.089,2243
FL001,AdventHealth Orlando,Orlando,FL,AdventHealth,Non-Profit,900,COPD,2023,18.61,19.5,0.9544,0.0,0
FL001,AdventHealth Orlando,Orlando,FL,AdventHealth,Non-Profit,900,Hip/Knee Replacement,2021,4.21,4.8,0.8771,0.0,0
FL001,AdventHealth Orlando,Orlando,FL,AdventHealth,Non-Profit,900,Hip/Knee Replacement,2022,3.04,4.6,0.6609,0.0,0
FL001,AdventHealth Orlando,Orlando,FL,AdventHealth,Non-Profit,900,Hip/Knee Replacement,2023,3.65,4.5,0.8111,0.0,0
FL002,Jackson Memorial Hospital,Miami,FL,Jackson Health,Government,1500,AMI,2021,13.66,14.9,0.9168,0.0,0
FL002,Jackson Memorial Hospital,Miami,FL,Jackson Health,Government,1500,AMI,2022,13.1,14.7,0.8912,0.0,0
FL002,Jackson Memorial Hospital,Miami,FL,Jackson Health,Government,1500,AMI,2023,15.15,14.5,1.0448,0.224,9408
FL002,Jackson Memorial Hospital,Miami,FL,Jackson Health,Government,1500,Heart Failure,2021,22.29,22.1,1.0086,0.043,1806
FL002,Jackson Memorial Hospital,Miami,FL,Jackson Health,Government,1500,Heart Failure,2022,21.16,21.8,0.9706,0.0,0
FL002,Jackson Memorial Hospital,Miami,FL,Jackson Health,Government,1500,Heart Failure,2023,19.62,21.5,0.9126,0.0,0
FL002,Jackson Memorial Hospital,Miami,FL,Jackson Health,Government,1500,Pneumonia,2021,16.2,16.4,0.9878,0.0,0
FL002,Jackson Memorial Hospital,Miami,FL,Jackson Health,Government,1500,Pneumonia,2022,16.08,16.2,0.9926,0.0,0
FL002,Jackson Memorial Hospital,Miami,FL,Jackson Health,Government,1500,Pneumonia,2023,15.67,16.0,0.9794,0.0,0
FL002,Jackson Memorial Hospital,Miami,FL,Jackson Health,Government,1500,COPD,2021,18.45,20.0,0.9225,0.0,0
FL002,Jackson Memorial Hospital,Miami,FL,Jackson Health,Government,1500,COPD,2022,20.21,19.8,1.0207,0.103,4326
FL002,Jackson Memorial Hospital,Miami,FL,Jackson Health,Government,1500,COPD,2023,20.5,19.5,1.0513,0.256,10752
FL002,Jackson Memorial Hospital,Miami,FL,Jackson Health,Government,1500,Hip/Knee Replacement,2021,4.17,4.8,0.8688,0.0,0
FL002,Jackson Memorial Hospital,Miami,FL,Jackson Health,Government,1500,Hip/Knee Replacement,2022,3.12,4.6,0.6783,0.0,0
FL002,Jackson Memorial Hospital,Miami,FL,Jackson Health,Government,1500,Hip/Knee Replacement,2023,4.17,4.5,0.9267,0.0,0
FL003,Tampa General Hospital,Tampa,FL,TGH,Non-Profit,1010,AMI,2021,13.4,14.9,0.8993,0.0,0
FL003,Tampa General Hospital,Tampa,FL,TGH,Non-Profit,1010,AMI,2022,14.16,14.7,0.9633,0.0,0
FL003,Tampa General Hospital,Tampa,FL,TGH,Non-Profit,1010,AMI,2023,14.32,14.5,0.9876,0.0,0
FL003,Tampa General Hospital,Tampa,FL,TGH,Non-Profit,1010,Heart Failure,2021,21.09,22.1,0.9543,0.0,0
FL003,Tampa General Hospital,Tampa,FL,TGH,Non-Profit,1010,Heart Failure,2022,22.34,21.8,1.0248,0.124,3507
FL003,Tampa General Hospital,Tampa,FL,TGH,Non-Profit,1010,Heart Failure,2023,21.29,21.5,0.9902,0.0,0
FL003,Tampa General Hospital,Tampa,FL,TGH,Non-Profit,1010,Pneumonia,2021,16.47,16.4,1.0043,0.021,594
FL003,Tampa General Hospital,Tampa,FL,TGH,Non-Profit,1010,Pneumonia,2022,16.52,16.2,1.0198,0.099,2800
FL003,Tampa General Hospital,Tampa,FL,TGH,Non-Profit,1010,Pneumonia,2023,16.2,16.0,1.0125,0.062,1753
FL003,Tampa General Hospital,Tampa,FL,TGH,Non-Profit,1010,COPD,2021,20.87,20.0,1.0435,0.218,6165
FL003,Tampa General Hospital,Tampa,FL,TGH,Non-Profit,1010,COPD,2022,19.13,19.8,0.9662,0.0,0
FL003,Tampa General Hospital,Tampa,FL,TGH,Non-Profit,1010,COPD,2023,19.88,19.5,1.0195,0.098,2771
FL003,Tampa General Hospital,Tampa,FL,TGH,Non-Profit,1010,Hip/Knee Replacement,2021,4.46,4.8,0.9292,0.0,0
FL003,Tampa General Hospital,Tampa,FL,TGH,Non-Profit,1010,Hip/Knee Replacement,2022,4.05,4.6,0.8804,0.0,0
FL003,Tampa General Hospital,Tampa,FL,TGH,Non-Profit,1010,Hip/Knee Replacement,2023,3.77,4.5,0.8378,0.0,0
FL004,HCA Florida Blake Hospital,Bradenton,FL,HCA Healthcare,For-Profit,290,AMI,2021,15.36,14.9,1.0309,0.154,1250
FL004,HCA Florida Blake Hospital,Bradenton,FL,HCA Healthcare,For-Profit,290,AMI,2022,14.44,14.7,0.9823,0.0,0
FL004,HCA Florida Blake Hospital,Bradenton,FL,HCA Healthcare,For-Profit,290,AMI,2023,13.47,14.5,0.929,0.0,0
FL004,HCA Florida Blake Hospital,Bradenton,FL,HCA Healthcare,For-Profit,290,Heart Failure,2021,22.89,22.1,1.0357,0.179,1453
FL004,HCA Florida Blake Hospital,Bradenton,FL,HCA Healthcare,For-Profit,290,Heart Failure,2022,22.33,21.8,1.0243,0.121,983
FL004,HCA Florida Blake Hospital,Bradenton,FL,HCA Healthcare,For-Profit,290,Heart Failure,2023,21.57,21.5,1.0033,0.017,138
FL004,HCA Florida Blake Hospital,Bradenton,FL,HCA Healthcare,For-Profit,290,Pneumonia,2021,17.37,16.4,1.0591,0.295,2395
FL004,HCA Florida Blake Hospital,Bradenton,FL,HCA Healthcare,For-Profit,290,Pneumonia,2022,15.01,16.2,0.9265,0.0,0
FL004,HCA Florida Blake Hospital,Bradenton,FL,HCA Healthcare,For-Profit,290,Pneumonia,2023,17.03,16.0,1.0644,0.322,2615
FL004,HCA Florida Blake Hospital,Bradenton,FL,HCA Healthcare,For-Profit,290,COPD,2021,19.13,20.0,0.9565,0.0,0
FL004,HCA Florida Blake Hospital,Bradenton,FL,HCA Healthcare,For-Profit,290,COPD,2022,19.62,19.8,0.9909,0.0,0
FL004,HCA Florida Blake Hospital,Bradenton,FL,HCA Healthcare,For-Profit,290,COPD,2023,20.3,19.5,1.041,0.205,1665
FL004,HCA Florida Blake Hospital,Bradenton,FL,HCA Healthcare,For-Profit,290,Hip/Knee Replacement,2021,5.87,4.8,1.2229,1.115,9054
FL004,HCA Florida Blake Hospital,Bradenton,FL,HCA Healthcare,For-Profit,290,Hip/Knee Replacement,2022,5.13,4.6,1.1152,0.576,4677
FL004,HCA Florida Blake Hospital,Bradenton,FL,HCA Healthcare,For-Profit,290,Hip/Knee Replacement,2023,4.65,4.5,1.0333,0.167,1356
FL005,Sarasota Memorial Hospital,Sarasota,FL,Sarasota Memorial,Government,820,AMI,2021,14.95,14.9,1.0034,0.017,390
FL005,Sarasota Memorial Hospital,Sarasota,FL,Sarasota Memorial,Government,820,AMI,2022,15.85,14.7,1.0782,0.391,8977
FL005,Sarasota Memorial Hospital,Sarasota,FL,Sarasota Memorial,Government,820,AMI,2023,13.53,14.5,0.9331,0.0,0
FL005,Sarasota Memorial Hospital,Sarasota,FL,Sarasota Memorial,Government,820,Heart Failure,2021,21.95,22.1,0.9932,0.0,0
FL005,Sarasota Memorial Hospital,Sarasota,FL,Sarasota Memorial,Government,820,Heart Failure,2022,20.78,21.8,0.9532,0.0,0
FL005,Sarasota Memorial Hospital,Sarasota,FL,Sarasota Memorial,Government,820,Heart Failure,2023,21.7,21.5,1.0093,0.047,1079
FL005,Sarasota Memorial Hospital,Sarasota,FL,Sarasota Memorial,Government,820,Pneumonia,2021,16.59,16.4,1.0116,0.058,1332
FL005,Sarasota Memorial Hospital,Sarasota,FL,Sarasota Memorial,Government,820,Pneumonia,2022,16.47,16.2,1.0167,0.083,1906
FL005,Sarasota Memorial Hospital,Sarasota,FL,Sarasota Memorial,Government,820,Pneumonia,2023,15.93,16.0,0.9956,0.0,0
FL005,Sarasota Memorial Hospital,Sarasota,FL,Sarasota Memorial,Government,820,COPD,2021,19.05,20.0,0.9525,0.0,0
FL005,Sarasota Memorial Hospital,Sarasota,FL,Sarasota Memorial,Government,820,COPD,2022,18.97,19.8,0.9581,0.0,0
FL005,Sarasota Memorial Hospital,Sarasota,FL,Sarasota Memorial,Government,820,COPD,2023,18.74,19.5,0.961,0.0,0
FL005,Sarasota Memorial Hospital,Sarasota,FL,Sarasota Memorial,Government,820,Hip/Knee Replacement,2021,5.01,4.8,1.0437,0.219,5028
FL005,Sarasota Memorial Hospital,Sarasota,FL,Sarasota Memorial,Government,820,Hip/Knee Replacement,2022,4.3,4.6,0.9348,0.0,0
FL005,Sarasota Memorial Hospital,Sarasota,FL,Sarasota Memorial,Government,820,Hip/Knee Replacement,2023,3.91,4.5,0.8689,0.0,0
FL006,Lee Health Cape Coral,Cape Coral,FL,Lee Health,Government,290,AMI,2021,15.33,14.9,1.0289,0.144,1169
FL006,Lee Health Cape Coral,Cape Coral,FL,Lee Health,Government,290,AMI,2022,13.69,14.7,0.9313,0.0,0
FL006,Lee Health Cape Coral,Cape Coral,FL,Lee Health,Government,290,AMI,2023,13.32,14.5,0.9186,0.0,0
FL006,Lee Health Cape Coral,Cape Coral,FL,Lee Health,Government,290,Heart Failure,2021,21.73,22.1,0.9833,0.0,0
FL006,Lee Health Cape Coral,Cape Coral,FL,Lee Health,Government,290,Heart Failure,2022,23.38,21.8,1.0725,0.363,2948
FL006,Lee Health Cape Coral,Cape Coral,FL,Lee Health,Government,290,Heart Failure,2023,21.69,21.5,1.0088,0.044,357
FL006,Lee Health Cape Coral,Cape Coral,FL,Lee Health,Government,290,Pneumonia,2021,16.21,16.4,0.9884,0.0,0
FL006,Lee Health Cape Coral,Cape Coral,FL,Lee Health,Government,290,Pneumonia,2022,16.98,16.2,1.0481,0.241,1957
FL006,Lee Health Cape Coral,Cape Coral,FL,Lee Health,Government,290,Pneumonia,2023,14.28,16.0,0.8925,0.0,0
FL006,Lee Health Cape Coral,Cape Coral,FL,Lee Health,Government,290,COPD,2021,19.87,20.0,0.9935,0.0,0
FL006,Lee Health Cape Coral,Cape Coral,FL,Lee Health,Government,290,COPD,2022,19.94,19.8,1.0071,0.036,292
FL006,Lee Health Cape Coral,Cape Coral,FL,Lee Health,Government,290,COPD,2023,20.47,19.5,1.0497,0.249,2022
FL006,Lee Health Cape Coral,Cape Coral,FL,Lee Health,Government,290,Hip/Knee Replacement,2021,5.35,4.8,1.1146,0.573,4653
FL006,Lee Health Cape Coral,Cape Coral,FL,Lee Health,Government,290,Hip/Knee Replacement,2022,4.57,4.6,0.9935,0.0,0
FL006,Lee Health Cape Coral,Cape Coral,FL,Lee Health,Government,290,Hip/Knee Replacement,2023,4.21,4.5,0.9356,0.0,0
FL007,Baptist Hospital Pensacola,Pensacola,FL,Baptist Health,Non-Profit,340,AMI,2021,14.52,14.9,0.9745,0.0,0
FL007,Baptist Hospital Pensacola,Pensacola,FL,Baptist Health,Non-Profit,340,AMI,2022,13.92,14.7,0.9469,0.0,0
FL007,Baptist Hospital Pensacola,Pensacola,FL,Baptist Health,Non-Profit,340,AMI,2023,14.15,14.5,0.9759,0.0,0
FL007,Baptist Hospital Pensacola,Pensacola,FL,Baptist Health,Non-Profit,340,Heart Failure,2021,21.92,22.1,0.9919,0.0,0
FL007,Baptist Hospital Pensacola,Pensacola,FL,Baptist Health,Non-Profit,340,Heart Failure,2022,21.72,21.8,0.9963,0.0,0
FL007,Baptist Hospital Pensacola,Pensacola,FL,Baptist Health,Non-Profit,340,Heart Failure,2023,22.01,21.5,1.0237,0.119,1133
FL007,Baptist Hospital Pensacola,Pensacola,FL,Baptist Health,Non-Profit,340,Pneumonia,2021,18.04,16.4,1.1,0.5,4760
FL007,Baptist Hospital Pensacola,Pensacola,FL,Baptist Health,Non-Profit,340,Pneumonia,2022,16.49,16.2,1.0179,0.09,857
FL007,Baptist Hospital Pensacola,Pensacola,FL,Baptist Health,Non-Profit,340,Pneumonia,2023,16.61,16.0,1.0381,0.191,1818
FL007,Baptist Hospital Pensacola,Pensacola,FL,Baptist Health,Non-Profit,340,COPD,2021,20.61,20.0,1.0305,0.152,1447
FL007,Baptist Hospital Pensacola,Pensacola,FL,Baptist Health,Non-Profit,340,COPD,2022,19.76,19.8,0.998,0.0,0
FL007,Baptist Hospital Pensacola,Pensacola,FL,Baptist Health,Non-Profit,340,COPD,2023,18.76,19.5,0.9621,0.0,0
FL007,Baptist Hospital Pensacola,Pensacola,FL,Baptist Health,Non-Profit,340,Hip/Knee Replacement,2021,4.39,4.8,0.9146,0.0,0
FL007,Baptist Hospital Pensacola,Pensacola,FL,Baptist Health,Non-Profit,340,Hip/Knee Replacement,2022,5.75,4.6,1.25,1.25,11900
FL007,Baptist Hospital Pensacola,Pensacola,FL,Baptist Health,Non-Profit,340,Hip/Knee Replacement,2023,4.52,4.5,1.0044,0.022,209
FL008,Tallahassee Memorial,Tallahassee,FL,TMH,Non-Profit,770,AMI,2021,13.02,14.9,0.8738,0.0,0
FL008,Tallahassee Memorial,Tallahassee,FL,TMH,Non-Profit,770,AMI,2022,14.66,14.7,0.9973,0.0,0
FL008,Tallahassee Memorial,Tallahassee,FL,TMH,Non-Profit,770,AMI,2023,14.81,14.5,1.0214,0.107,2307
FL008,Tallahassee Memorial,Tallahassee,FL,TMH,Non-Profit,770,Heart Failure,2021,22.05,22.1,0.9977,0.0,0
FL008,Tallahassee Memorial,Tallahassee,FL,TMH,Non-Profit,770,Heart Failure,2022,21.18,21.8,0.9716,0.0,0
FL008,Tallahassee Memorial,Tallahassee,FL,TMH,Non-Profit,770,Heart Failure,2023,21.12,21.5,0.9823,0.0,0
FL008,Tallahassee Memorial,Tallahassee,FL,TMH,Non-Profit,770,Pneumonia,2021,17.6,16.4,1.0732,0.366,7891
FL008,Tallahassee Memorial,Tallahassee,FL,TMH,Non-Profit,770,Pneumonia,2022,17.52,16.2,1.0815,0.407,8775
FL008,Tallahassee Memorial,Tallahassee,FL,TMH,Non-Profit,770,Pneumonia,2023,16.79,16.0,1.0494,0.247,5325
FL008,Tallahassee Memorial,Tallahassee,FL,TMH,Non-Profit,770,COPD,2021,20.51,20.0,1.0255,0.128,2760
FL008,Tallahassee Memorial,Tallahassee,FL,TMH,Non-Profit,770,COPD,2022,19.91,19.8,1.0056,0.028,604
FL008,Tallahassee Memorial,Tallahassee,FL,TMH,Non-Profit,770,COPD,2023,20.54,19.5,1.0533,0.266,5735
FL008,Tallahassee Memorial,Tallahassee,FL,TMH,Non-Profit,770,Hip/Knee Replacement,2021,5.21,4.8,1.0854,0.427,9206
FL008,Tallahassee Memorial,Tallahassee,FL,TMH,Non-Profit,770,Hip/Knee Replacement,2022,6.12,4.6,1.3304,1.652,35617
FL008,Tallahassee Memorial,Tallahassee,FL,TMH,Non-Profit,770,Hip/Knee Replacement,2023,4.01,4.5,0.8911,0.0,0
FL009,UF Health Gainesville,Gainesville,FL,UF Health,Government,980,AMI,2021,14.71,14.9,0.9872,0.0,0
FL009,UF Health Gainesville,Gainesville,FL,UF Health,Government,980,AMI,2022,14.43,14.7,0.9816,0.0,0
FL009,UF Health Gainesville,Gainesville,FL,UF Health,Government,980,AMI,2023,13.69,14.5,0.9441,0.0,0
FL009,UF Health Gainesville,Gainesville,FL,UF Health,Government,980,Heart Failure,2021,21.66,22.1,0.9801,0.0,0
FL009,UF Health Gainesville,Gainesville,FL,UF Health,Government,980,Heart Failure,2022,20.8,21.8,0.9541,0.0,0
FL009,UF Health Gainesville,Gainesville,FL,UF Health,Government,980,Heart Failure,2023,21.43,21.5,0.9967,0.0,0
FL009,UF Health Gainesville,Gainesville,FL,UF Health,Government,980,Pneumonia,2021,15.48,16.4,0.9439,0.0,0
FL009,UF Health Gainesville,Gainesville,FL,UF Health,Government,980,Pneumonia,2022,15.11,16.2,0.9327,0.0,0
FL009,UF Health Gainesville,Gainesville,FL,UF Health,Government,980,Pneumonia,2023,14.63,16.0,0.9144,0.0,0
FL009,UF Health Gainesville,Gainesville,FL,UF Health,Government,980,COPD,2021,17.98,20.0,0.899,0.0,0
FL009,UF Health Gainesville,Gainesville,FL,UF Health,Government,980,COPD,2022,19.35,19.8,0.9773,0.0,0
FL009,UF Health Gainesville,Gainesville,FL,UF Health,Government,980,COPD,2023,18.54,19.5,0.9508,0.0,0
FL009,UF Health Gainesville,Gainesville,FL,UF Health,Government,980,Hip/Knee Replacement,2021,4.24,4.8,0.8833,0.0,0
FL009,UF Health Gainesville,Gainesville,FL,UF Health,Government,980,Hip/Knee Replacement,2022,2.99,4.6,0.65,0.0,0
FL009,UF Health Gainesville,Gainesville,FL,UF Health,Government,980,Hip/Knee Replacement,2023,3.91,4.5,0.8689,0.0,0
FL010,Halifax Health,Daytona Beach,FL,Halifax,Government,640,AMI,2021,14.04,14.9,0.9423,0.0,0
FL010,Halifax Health,Daytona Beach,FL,Halifax,Government,640,AMI,2022,15.16,14.7,1.0313,0.157,2813
FL010,Halifax Health,Daytona Beach,FL,Halifax,Government,640,AMI,2023,15.05,14.5,1.0379,0.19,3405
FL010,Halifax Health,Daytona Beach,FL,Halifax,Government,640,Heart Failure,2021,22.37,22.1,1.0122,0.061,1093
FL010,Halifax Health,Daytona Beach,FL,Halifax,Government,640,Heart Failure,2022,21.88,21.8,1.0037,0.019,340
FL010,Halifax Health,Daytona Beach,FL,Halifax,Government,640,Heart Failure,2023,20.78,21.5,0.9665,0.0,0
FL010,Halifax Health,Daytona Beach,FL,Halifax,Government,640,Pneumonia,2021,16.93,16.4,1.0323,0.161,2885
FL010,Halifax Health,Daytona Beach,FL,Halifax,Government,640,Pneumonia,2022,17.52,16.2,1.0815,0.407,7293
FL010,Halifax Health,Daytona Beach,FL,Halifax,Government,640,Pneumonia,2023,16.22,16.0,1.0137,0.069,1236
FL010,Halifax Health,Daytona Beach,FL,Halifax,Government,640,COPD,2021,20.04,20.0,1.002,0.01,179
FL010,Halifax Health,Daytona Beach,FL,Halifax,Government,640,COPD,2022,20.28,19.8,1.0242,0.121,2168
FL010,Halifax Health,Daytona Beach,FL,Halifax,Government,640,COPD,2023,19.7,19.5,1.0103,0.051,914
FL010,Halifax Health,Daytona Beach,FL,Halifax,Government,640,Hip/Knee Replacement,2021,5.43,4.8,1.1313,0.656,11756
FL010,Halifax Health,Daytona Beach,FL,Halifax,Government,640,Hip/Knee Replacement,2022,4.81,4.6,1.0457,0.229,4104
FL010,Halifax Health,Daytona Beach,FL,Halifax,Government,640,Hip/Knee Replacement,2023,4.29,4.5,0.9533,0.0,0
FL011,Broward Health Medical Center,Fort Lauderdale,FL,Broward Health,Government,720,AMI,2021,16.7,14.9,1.1208,0.604,12177
FL011,Broward Health Medical Center,Fort Lauderdale,FL,Broward Health,Government,720,AMI,2022,14.67,14.7,0.998,0.0,0
FL011,Broward Health Medical Center,Fort Lauderdale,FL,Broward Health,Government,720,AMI,2023,15.55,14.5,1.0724,0.362,7298
FL011,Broward Health Medical Center,Fort Lauderdale,FL,Broward Health,Government,720,Heart Failure,2021,21.74,22.1,0.9837,0.0,0
FL011,Broward Health Medical Center,Fort Lauderdale,FL,Broward Health,Government,720,Heart Failure,2022,23.03,21.8,1.0564,0.282,5685
FL011,Broward Health Medical Center,Fort Lauderdale,FL,Broward Health,Government,720,Heart Failure,2023,22.05,21.5,1.0256,0.128,2580
FL011,Broward Health Medical Center,Fort Lauderdale,FL,Broward Health,Government,720,Pneumonia,2021,16.88,16.4,1.0293,0.147,2964
FL011,Broward Health Medical Center,Fort Lauderdale,FL,Broward Health,Government,720,Pneumonia,2022,16.63,16.2,1.0265,0.132,2661
FL011,Broward Health Medical Center,Fort Lauderdale,FL,Broward Health,Government,720,Pneumonia,2023,16.53,16.0,1.0331,0.165,3326
FL011,Broward Health Medical Center,Fort Lauderdale,FL,Broward Health,Government,720,COPD,2021,19.94,20.0,0.997,0.0,0
FL011,Broward Health Medical Center,Fort Lauderdale,FL,Broward Health,Government,720,COPD,2022,20.68,19.8,1.0444,0.222,4476
FL011,Broward Health Medical Center,Fort Lauderdale,FL,Broward Health,Government,720,COPD,2023,19.68,19.5,1.0092,0.046,927
FL011,Broward Health Medical Center,Fort Lauderdale,FL,Broward Health,Government,720,Hip/Knee Replacement,2021,4.73,4.8,0.9854,0.0,0
FL011,Broward Health Medical Center,Fort Lauderdale,FL,Broward Health,Government,720,Hip/Knee Replacement,2022,4.73,4.6,1.0283,0.141,2843
FL011,Broward Health Medical Center,Fort Lauderdale,FL,Broward Health,Government,720,Hip/Knee Replacement,2023,5.59,4.5,1.2422,1.211,24414
FL012,Palm Beach Gardens Medical,Palm Beach Gardens,FL,HCA Healthcare,For-Profit,210,AMI,2021,15.6,14.9,1.047,0.235,1382
FL012,Palm Beach Gardens Medical,Palm Beach Gardens,FL,HCA Healthcare,For-Profit,210,AMI,2022,14.33,14.7,0.9748,0.0,0
FL012,Palm Beach Gardens Medical,Palm Beach Gardens,FL,HCA Healthcare,For-Profit,210,AMI,2023,14.36,14.5,0.9903,0.0,0
FL012,Palm Beach Gardens Medical,Palm Beach Gardens,FL,HCA Healthcare,For-Profit,210,Heart Failure,2021,22.94,22.1,1.038,0.19,1117
FL012,Palm Beach Gardens Medical,Palm Beach Gardens,FL,HCA Healthcare,For-Profit,210,Heart Failure,2022,21.4,21.8,0.9817,0.0,0
FL012,Palm Beach Gardens Medical,Palm Beach Gardens,FL,HCA Healthcare,For-Profit,210,Heart Failure,2023,22.5,21.5,1.0465,0.232,1364
FL012,Palm Beach Gardens Medical,Palm Beach Gardens,FL,HCA Healthcare,For-Profit,210,Pneumonia,2021,16.73,16.4,1.0201,0.101,594
FL012,Palm Beach Gardens Medical,Palm Beach Gardens,FL,HCA Healthcare,For-Profit,210,Pneumonia,2022,16.34,16.2,1.0086,0.043,253
FL012,Palm Beach Gardens Medical,Palm Beach Gardens,FL,HCA Healthcare,For-Profit,210,Pneumonia,2023,16.55,16.0,1.0344,0.172,1011
FL012,Palm Beach Gardens Medical,Palm Beach Gardens,FL,HCA Healthcare,For-Profit,210,COPD,2021,20.81,20.0,1.0405,0.202,1188
FL012,Palm Beach Gardens Medical,Palm Beach Gardens,FL,HCA Healthcare,For-Profit,210,COPD,2022,19.12,19.8,0.9657,0.0,0
FL012,Palm Beach Gardens Medical,Palm Beach Gardens,FL,HCA Healthcare,For-Profit,210,COPD,2023,18.87,19.5,0.9677,0.0,0
FL012,Palm Beach Gardens Medical,Palm Beach Gardens,FL,HCA Healthcare,For-Profit,210,Hip/Knee Replacement,2021,5.13,4.8,1.0688,0.344,2023
