Brnd_Name,Gnrc_Name,Tot_Mftr,Mftr_Name,Tot_Spndng_2019,Tot_Dsg_Unts_2019,Tot_Clms_2019,Tot_Benes_2019,Avg_Spnd_Per_Dsg_Unt_Wghtd_2019,Avg_Spnd_Per_Clm_2019,Avg_Spnd_Per_Bene_2019,Outlier_Flag_2019,Tot_Spndng_2020,Tot_Dsg_Unts_2020,Tot_Clms_2020,Tot_Benes_2020,Avg_Spnd_Per_Dsg_Unt_Wghtd_2020,Avg_Spnd_Per_Clm_2020,Avg_Spnd_Per_Bene_2020,Outlier_Flag_2020,Tot_Spndng_2021,Tot_Dsg_Unts_2021,Tot_Clms_2021,Tot_Benes_2021,Avg_Spnd_Per_Dsg_Unt_Wghtd_2021,Avg_Spnd_Per_Clm_2021,Avg_Spnd_Per_Bene_2021,Outlier_Flag_2021,Tot_Spndng_2022,Tot_Dsg_Unts_2022,Tot_Clms_2022,Tot_Benes_2022,Avg_Spnd_Per_Dsg_Unt_Wghtd_2022,Avg_Spnd_Per_Clm_2022,Avg_Spnd_Per_Bene_2022,Outlier_Flag_2022,Tot_Spndng_2023,Tot_Dsg_Unts_2023,Tot_Clms_2023,Tot_Benes_2023,Avg_Spnd_Per_Dsg_Unt_Wghtd_2023,Avg_Spnd_Per_Clm_2023,Avg_Spnd_Per_Bene_2023,Outlier_Flag_2023,Chg_Avg_Spnd_Per_Dsg_Unt_22_23,CAGR_Avg_Spnd_Per_Dsg_Unt_19_23
Otezla,Apremilast,2,Overall,400985073.7,6957241.0,108498,18469,57.65642301,3695.78309,21711.24986,0,488493381.7,8066913.0,123934,20131,60.57307053,3941.560683,24265.72856,0,582336332.8,8815983.0,135689,22313,66.08138247,4291.698905,26098.52251,0,710069159.2,9680232.0,151971,24076,73.37533075,4672.399071,29492.82103,0,876955030.0,11001585.0,178462,26816,79.73142481,4913.959442,32702.67862,0,0.086624401,0.084414853
Otezla,Apremilast,1,Amgen,,,,,,,,,213900070.4,3530167.0,53567,15472,60.60361489,3993.131412,13824.97869,0,573302809.8,8679274.0,133324,22113,66.08129709,4300.072079,25926.05299,0,705793566.6,9621686.0,150949,24002,73.37766046,4675.708793,29405.61481,0,876590721.2,10996757.0,178378,26811,79.73343764,4914.231134,32695.18933,0,0.086617332,0.095756325
Anoro Ellipta,Umeclidinium Brm/Vilanterol Tr,1,Overall,825920277.3,119263866.2,1599052,360112,6.925150961,516.5062032,2293.509456,0,1002343776.0,140256459.6,1830197,375201,7.146507039,547.6698826,2671.48482,0,912370401.8,122328808.2,1593170,338712,7.458344565,572.6761123,2693.646525,0,866849124.5,111474942.7,1439975,297142,7.776179144,601.9890099,2917.289123,0,872959569.6,108144710.0,1390293,294512,8.072143054,627.8961123,2964.088287,0,0.038060326,0.039058265
Anoro Ellipta,Umeclidinium Brm/Vilanterol Tr,1,Glaxosmithkline,825920277.3,119263866.2,1599052,360112,6.925150961,516.5062032,2293.509456,0,1002343776.0,140256459.6,1830197,375201,7.146507039,547.6698826,2671.48482,0,912370401.8,122328808.2,1593170,338712,7.458344565,572.6761123,2693.646525,0,866849124.5,111474942.7,1439975,297142,7.776179144,601.9890099,2917.289123,0,872959569.6,108144710.0,1390293,294512,8.072143054,627.8961123,2964.088287,0,0.038060326,0.039058265
Advair Diskus,Fluticasone Propion/Salmeterol,1,Glaxosmithkline,1449199813.0,226583917.6,2681911,769276,6.384607727,540.3608894,1883.848987,0,1160474903.0,184579142.0,2174106,527430,6.287771288,533.7710777,2200.244398,0,1007644269.0,148034748.1,1715666,427565,6.803863428,587.3196001,2356.704288,0,947425939.8,138249271.7,1629000,417761,6.848190571,581.5997175,2267.865933,0,868795720.4,123485894.8,1510759,397554,7.027258315,575.0723447,2185.352733,0,0.026148184,0.024266396
Advair Diskus,Fluticasone Propion/Salmeterol,1,Overall,1449199813.0,226583917.6,2681911,769276,6.384607727,540.3608894,1883.848987,0,1160474903.0,184579142.0,2174106,527430,6.287771288,533.7710777,2200.244398,0,1007644269.0,148034748.1,1715666,427565,6.803863428,587.3196001,2356.704288,0,947425939.8,138249271.7,1629000,417761,6.848190571,581.5997175,2267.865933,0,868795720.4,123485894.8,1510759,397554,7.027258315,575.0723447,2185.352733,0,0.026148184,0.024266396
Cosentyx Sensoready (2 Pens),Secukinumab,1,Overall,402771805.4,153603.0,60647,9636,2622.161061,6641.248626,41798.65145,0,523818044.2,187845.0,77211,11302,2788.565276,6784.24116,46347.37606,0,639101530.0,213029.0,90917,12929,3000.068206,7029.505263,49431.62889,0,752297596.6,232205.0,102273,13830,3239.799301,7355.779107,54396.06628,0,852693125.5,241760.0,108263,14435,3527.023186,7876.12689,59071.22449,0,0.088654839,0.076929411
Cosentyx Sensoready (2 Pens),Secukinumab,1,Novartis,402771805.4,153603.0,60647,9636,2622.161061,6641.248626,41798.65145,0,523818044.2,187845.0,77211,11302,2788.565276,6784.24116,46347.37606,0,639101530.0,213029.0,90917,12929,3000.068206,7029.505263,49431.62889,0,752297596.6,232205.0,102273,13830,3239.799301,7355.779107,54396.06628,0,852693125.5,241760.0,108263,14435,3527.023186,7876.12689,59071.22449,0,0.088654839,0.076929411
Humira Pen,Adalimumab,1,Abbvie US LLC,1749371716.0,669360.142,267832,40058,2613.498483,6531.600839,43670.96999,0,1215774159.0,436466.06,172289,23793,2785.4953,7056.597686,51097.97666,0,1018601479.0,340486.2,137154,18495,2991.608701,7426.699029,55074.42437,0,914679374.9,285680.0,117063,15682,3201.762024,7813.565131,58326.70418,0,835162055.6,234721.4,97939,13638,3558.099328,8527.369644,61237.86887,0,0.111294125,0.080187019
Humira Pen,Adalimumab,1,Overall,1749371716.0,669360.142,267832,40058,2613.498483,6531.600839,43670.96999,0,1215774159.0,436466.06,172289,23793,2785.4953,7056.597686,51097.97666,0,1018601479.0,340486.2,137154,18495,2991.608701,7426.699029,55074.42437,0,914679374.9,285680.0,117063,15682,3201.762024,7813.565131,58326.70418,0,835162055.6,234721.4,97939,13638,3558.099328,8527.369644,61237.86887,0,0.111294125,0.080187019
Venclexta,Venetoclax,1,Overall,342695362.7,3588068.91,38716,9402,92.7124194,8851.517789,36449.19833,0,562138427.0,5493988.0,62465,13283,99.44927887,8999.254415,42320.14056,0,690959199.3,6405970.0,76573,15965,104.5416328,9023.535702,43279.62414,0,757567013.1,6639171.0,83510,17540,110.4118812,9071.572423,43190.82173,0,814653975.0,6621207.0,89336,18792,118.5541786,9118.988705,43351.10552,0,0.073744758,0.063395303
Venclexta,Venetoclax,1,Abbvie US LLC,342695362.7,3588068.91,38716,9402,92.7124194,8851.517789,36449.19833,0,562138427.0,5493988.0,62465,13283,99.44927887,8999.254415,42320.14056,0,690959199.3,6405970.0,76573,15965,104.5416328,9023.535702,43279.62414,0,757567013.1,6639171.0,83510,17540,110.4118812,9071.572423,43190.82173,0,814653975.0,6621207.0,89336,18792,118.5541786,9118.988705,43351.10552,0,0.073744758,0.063395303
Brukinsa,Zanubrutinib,1,Overall,,,,,,,,,12508806.89,113696.0,990,249,110.0197623,12635.15848,50236.17225,0,82575004.94,729041.0,6477,1567,113.2652415,12748.95861,52696.238,0,303322612.7,2587936.0,23517,3891,117.206381,12898.01474,77954.92488,0,801426530.8,6546529.0,59762,9470,122.4200688,13410.30305,84627.93356,0,0.04448297,0.036240684
Brukinsa,Zanubrutinib,1,"Beigene USA, In",,,,,,,,,12508806.89,113696.0,990,249,110.0197623,12635.15848,50236.17225,0,82575004.94,729041.0,6477,1567,113.2652415,12748.95861,52696.238,0,303322612.7,2587936.0,23517,3891,117.206381,12898.01474,77954.92488,0,801426530.8,6546529.0,59762,9470,122.4200688,13410.30305,84627.93356,0,0.04448297,0.036240684
Janumet,Sitagliptin Phos/Metformin HCl,1,Overall,742597668.8,99054258.5,1017947,203337,7.497305134,729.5052383,3652.053826,0,791886114.0,100450927.0,982717,196000,7.882570658,805.8129798,4040.235276,0,814640686.7,96731724.0,922666,192481,8.421766542,882.9204573,4232.317406,0,815605370.4,90915763.0,848642,180666,8.97124139,961.0711824,4514.437528,0,798865848.5,84530665.89,776835,168527,9.450782142,1028.359753,4740.284041,0,0.05345311,0.059596808
Janumet,Sitagliptin Phos/Metformin HCl,1,Merck Sharp & D,742597668.8,99054258.5,1017947,203337,7.497305134,729.5052383,3652.053826,0,791886114.0,100450927.0,982717,196000,7.882570658,805.8129798,4040.235276,0,814640686.7,96731724.0,922666,192481,8.421766542,882.9204573,4232.317406,0,815605370.4,90915763.0,848642,180666,8.97124139,961.0711824,4514.437528,0,798865848.5,84530665.89,776835,168527,9.450782142,1028.359753,4740.284041,0,0.05345311,0.059596808
Breztri Aerosphere,Budesonide/Glycopyr/Formoterol,1,Overall,,,,,,,,,4790562.39,84997.9,6420,4931,56.36094998,746.1935187,971.5194464,0,179310190.3,3130288.7,240735,82611,57.28231721,744.8447059,2170.536494,0,459351546.1,7708754.61,579924,163878,59.58829529,792.0892152,2803.009227,0,795861627.3,12860975.71,954856,257853,61.88190114,833.4886384,3086.493573,0,0.038490879,0.031640653
Breztri Aerosphere,Budesonide/Glycopyr/Formoterol,1,Astrazeneca,,,,,,,,,4790562.39,84997.9,6420,4931,56.36094998,746.1935187,971.5194464,0,179310190.3,3130288.7,240735,82611,57.28231721,744.8447059,2170.536494,0,459351546.1,7708754.61,579924,163878,59.58829529,792.0892152,2803.009227,0,795861627.3,12860975.71,954856,257853,61.88190114,833.4886384,3086.493573,0,0.038490879,0.031640653
Spiriva Handihaler,Tiotropium Bromide,1,Boehringer Ing.,1275485308.0,88573777.74,2011325,455627,14.40025863,634.1517694,2799.406768,0,1153453863.0,75610925.0,1644087,371913,15.25512171,701.5771449,3101.407758,0,1035920138.0,63590509.0,1375217,323646,16.2904835,753.2775828,3200.781526,0,935520426.6,54790055.13,1181232,280582,17.07463926,791.9870327,3334.213979,0,782927124.8,44146326.0,946781,236984,17.73481954,826.9358223,3303.713014,0,0.038664376,0.053450468
Spiriva Handihaler,Tiotropium Bromide,1,Overall,1275485308.0,88573777.74,2011325,455627,14.40025863,634.1517694,2799.406768,0,1153453863.0,75610925.0,1644087,371913,15.25512171,701.5771449,3101.407758,0,1035920138.0,63590509.0,1375217,323646,16.2904835,753.2775828,3200.781526,0,935520426.6,54790055.13,1181232,280582,17.07463926,791.9870327,3334.213979,0,782927124.8,44146326.0,946781,236984,17.73481954,826.9358223,3303.713014,0,0.038664376,0.053450468
Lenvima,Lenvatinib Mesylate,1,Overall,272480628.4,936705.0,14752,3974,341.3468943,18470.75843,68565.83502,0,367767779.0,1139310.0,19016,4883,377.4737311,19339.91265,75315.949,0,452132406.3,1296803.5,21961,5725,407.2317614,20587.96987,78975.0928,0,625976421.4,1632214.0,28321,7066,446.6532519,22102.90673,88589.92661,0,778834823.9,1842278.0,32513,7904,492.9720953,23954.5666,98536.79452,0,0.103702018,0.096242399
Lenvima,Lenvatinib Mesylate,1,Eisai Inc.,272480628.4,936705.0,14752,3974,341.3468943,18470.75843,68565.83502,0,367767779.0,1139310.0,19016,4883,377.4737311,19339.91265,75315.949,0,452132406.3,1296803.5,21961,5725,407.2317614,20587.96987,78975.0928,0,625976421.4,1632214.0,28321,7066,446.6532519,22102.90673,88589.92661,0,778834823.9,1842278.0,32513,7904,492.9720953,23954.5666,98536.79452,0,0.103702018,0.096242399
Vascepa,Icosapent Ethyl,1,Amarin Pharma I,489390056.3,193549916.0,1279469,265116,2.533222906,382.494657,1845.946892,0,754811701.2,272878854.0,1711456,333614,2.770944071,441.0348272,2262.530053,0,831994327.5,284337978.2,1698206,344027,2.932783032,489.9254434,2418.398345,0,787854458.4,256421558.3,1527133,303971,3.082529639,515.904285,2591.873759,0,763988446.5,244927465.2,1424930,279946,3.129286645,536.1585808,2729.056484,0,0.015168388,0.054248484
Vascepa,Icosapent Ethyl,1,Overall,489390056.3,193549916.0,1279469,265116,2.533222906,382.494657,1845.946892,0,754811701.2,272878854.0,1711456,333614,2.770944071,441.0348272,2262.530053,0,831994327.5,284337978.2,1698206,344027,2.932783032,489.9254434,2418.398345,0,787854458.4,256421558.3,1527133,303971,3.082529639,515.904285,2591.873759,0,763988446.5,244927465.2,1424930,279946,3.129286645,536.1585808,2729.056484,0,0.015168388,0.054248484
Uptravi,Selexipag,1,Overall,389893561.0,1629479.0,20763,2707,264.9441403,18778.28642,144031.6073,0,540954175.6,2069416.0,28501,3220,283.2823937,18980.1823,167998.1912,0,614909880.8,2212023.003,30926,3542,300.6466442,19883.26589,173605.2741,0,582841268.6,1949856.0,27706,3282,322.2121035,21036.64436,177587.2238,0,758070464.2,2296260.0,33016,3727,353.0765996,22960.69979,203399.6416,0,0.095789375,0.074431306
Uptravi,Selexipag,1,Actelion Pharma,389893561.0,1629479.0,20763,2707,264.9441403,18778.28642,144031.6073,0,540954175.6,2069416.0,28501,3220,283.2823937,18980.1823,167998.1912,0,614909880.8,2212023.003,30926,3542,300.6466442,19883.26589,173605.2741,0,582841268.6,1949856.0,27706,3282,322.2121035,21036.64436,177587.2238,0,758070464.2,2296260.0,33016,3727,353.0765996,22960.69979,203399.6416,0,0.095789375,0.074431306
Verzenio,Abemaciclib,1,Eli Lilly & Co.,216608582.8,1006138.0,18355,3842,215.2777082,11801.06689,56379.12098,0,286188073.0,1253800.0,22862,4118,228.260266,12518.0681,69496.86085,0,324570465.3,1331643.02,24509,4406,243.7444873,13242.90935,73665.5618,0,474171738.5,1831823.0,33805,6042,258.862668,14026.67471,78479.2682,0,756850867.5,2751542.0,50481,8217,275.0737096,14992.78674,92107.93081,0,0.0626241,0.063193972
Verzenio,Abemaciclib,1,Overall,216608582.8,1006138.0,18355,3842,215.2777082,11801.06689,56379.12098,0,286188073.0,1253800.0,22862,4118,228.260266,12518.0681,69496.86085,0,324570465.3,1331643.02,24509,4406,243.7444873,13242.90935,73665.5618,0,474171738.5,1831823.0,33805,6042,258.862668,14026.67471,78479.2682,0,756850867.5,2751542.0,50481,8217,275.0737096,14992.78674,92107.93081,0,0.0626241,0.063193972
Lantus,"Insulin Glargine,Hum.Rec.Anlog",1,Sanofi-Aventis,1158800855.0,40991723.72,2050972,421970,28.2691419,565.0008164,2746.168814,0,1055722607.0,37436772.92,1821215,378001,28.20014987,579.680382,2792.909561,0,958653939.4,33844839.75,1606778,347108,28.32496613,596.6312331,2761.831878,0,833484770.5,29432867.28,1380803,306049,28.31816427,603.6232326,2723.370344,0,735735411.5,24898755.17,1178123,279981,29.54908413,624.4979611,2627.804785,0,0.043467502,0.011131988
Lantus,"Insulin Glargine,Hum.Rec.Anlog",1,Overall,1158800855.0,40991723.72,2050972,421970,28.2691419,565.0008164,2746.168814,0,1055722607.0,37436772.92,1821215,378001,28.20014987,579.680382,2792.909561,0,958653939.4,33844839.75,1606778,347108,28.32496613,596.6312331,2761.831878,0,833484770.5,29432867.28,1380803,306049,28.31816427,603.6232326,2723.370344,0,735735411.5,24898755.17,1178123,279981,29.54908413,624.4979611,2627.804785,0,0.043467502,0.011131988
Tresiba Flextouch U-100,Insulin Degludec,1,Novo Nordisk,472203376.1,13763374.6,791273,184178,34.30869171,596.7641712,2563.842457,0,566562499.9,16385884.8,904009,204096,34.57625309,626.7221896,2775.960822,0,627035399.0,17848285.98,914122,219358,35.131407,685.9427943,2858.502535,0,669375559.0,18798833.1,943973,233827,35.60729304,709.1045602,2862.695749,0,726928549.2,20224379.0,1000189,258451,35.94318269,726.7911857,2812.635855,0,0.00943317,0.011703129
Tresiba Flextouch U-100,Insulin Degludec,1,Overall,472203376.1,13763374.6,791273,184178,34.30869171,596.7641712,2563.842457,0,566562499.9,16385884.8,904009,204096,34.57625309,626.7221896,2775.960822,0,627035399.0,17848285.98,914122,219358,35.131407,685.9427943,2858.502535,0,669375559.0,18798833.1,943973,233827,35.60729304,709.1045602,2862.695749,0,726928549.2,20224379.0,1000189,258451,35.94318269,726.7911857,2812.635855,0,0.00943317,0.011703129
Abrysvo,"Rsv Vacc, Pref A And Pref B/PF",1,Overall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698160177.7,2133059.8,2133980,2131906,327.3045499,327.1634119,327.481689,0,,
Abrysvo,"Rsv Vacc, Pref A And Pref B/PF",1,Pfizer US Pharm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698160177.7,2133059.8,2133980,2131906,327.3045499,327.1634119,327.481689,0,,
Lumigan,Bimatoprost,1,Overall,594446023.9,7521406.334,1744546,393665,79.03389306,340.7453996,1510.030162,0,633540096.0,7606749.1,1718576,382851,83.28657718,368.6424668,1654.795458,0,668670325.0,7539202.75,1674825,388372,88.69244496,399.2478766,1721.726399,0,701339025.0,7448927.41,1606849,366333,94.15302183,436.4685325,1914.484977,0,697002199.5,6993884.21,1480360,347753,99.65881312,470.8329051,2004.302478,0,0.058477053,0.059682065
Lumigan,Bimatoprost,1,Allergan Inc.,594446023.9,7521406.334,1744546,393665,79.03389306,340.7453996,1510.030162,0,633540096.0,7606749.1,1718576,382851,83.28657718,368.6424668,1654.795458,0,668670325.0,7539202.75,1674825,388372,88.69244496,399.2478766,1721.726399,0,701339025.0,7448927.41,1606849,366333,94.15302183,436.4685325,1914.484977,0,697002199.5,6993884.21,1480360,347753,99.65881312,470.8329051,2004.302478,0,0.058477053,0.059682065
Brilinta,Ticagrelor,1,Overall,541645265.8,86001477.9,1019121,226287,6.298587476,531.4827835,2393.620782,0,588513924.1,89761109.57,1017116,221308,6.557085981,578.6104281,2659.252825,0,602371202.9,86234721.33,954211,220718,6.986054028,631.2767332,2729.143989,0,638382092.3,86773020.97,945803,223308,7.357724262,674.9630656,2858.751555,0,691725954.4,90507614.0,980952,234770,7.643464171,705.1578002,2946.398409,0,0.038835365,0.049570866
Brilinta,Ticagrelor,1,Astrazeneca,541645265.8,86001477.9,1019121,226287,6.298587476,531.4827835,2393.620782,0,588513924.1,89761109.57,1017116,221308,6.557085981,578.6104281,2659.252825,0,602371202.9,86234721.33,954211,220718,6.986054028,631.2767332,2729.143989,0,638382092.3,86773020.97,945803,223308,7.357724262,674.9630656,2858.751555,0,691725954.4,90507614.0,980952,234770,7.643464171,705.1578002,2946.398409,0,0.038835365,0.049570866
Trikafta,Elexacaftor/Tezacaftor/IVacaft,1,Vertex Pharmace,46671715.51,161259.0,1845,1011,289.4208417,25296.32277,46163.91247,0,483827937.4,1628574.0,18919,1955,297.0868609,25573.65281,247482.3209,0,571276936.5,1902209.0,22345,2330,300.3229291,25566.20884,245183.2345,0,646868282.4,2033705.0,23953,2485,318.0767904,27005.73133,260309.168,0,674525362.1,2097534.0,24611,2534,321.5836724,27407.47479,266189.9614,0,0.011025269,0.026694055
Trikafta,Elexacaftor/Tezacaftor/IVacaft,1,Overall,46671715.51,161259.0,1845,1011,289.4208417,25296.32277,46163.91247,0,483827937.4,1628574.0,18919,1955,297.0868609,25573.65281,247482.3209,0,571276936.5,1902209.0,22345,2330,300.3229291,25566.20884,245183.2345,0,646868282.4,2033705.0,23953,2485,318.0767904,27005.73133,260309.168,0,674525362.1,2097534.0,24611,2534,321.5836724,27407.47479,266189.9614,0,0.011025269,0.026694055
Prolia,Denosumab,1,Overall,349966941.5,284901.156,284564,182899,1228.380209,1229.835613,1913.443712,0,369123843.4,286762.274,286629,185170,1287.212011,1287.810527,1993.432216,0,439589885.7,316354.556,316281,202494,1389.548143,1389.871304,2170.878573,0,546633605.6,362451.364,362308,229044,1508.157121,1508.753894,2386.587754,0,673286886.7,403776.814,403592,255565,1667.47288,1668.236454,2634.503499,0,0.105636048,0.079397709
Prolia,Denosumab,1,Amgen,349966941.5,284901.156,284564,182899,1228.380209,1229.835613,1913.443712,0,369123843.4,286762.274,286629,185170,1287.212011,1287.810527,1993.432216,0,439589885.7,316354.556,316281,202494,1389.548143,1389.871304,2170.878573,0,546633605.6,362451.364,362308,229044,1508.157121,1508.753894,2386.587754,0,673286886.7,403776.814,403592,255565,1667.47288,1668.236454,2634.503499,0,0.105636048,0.079397709
Tivicay,Dolutegravir Sodium,1,Overall,644161666.0,10886959.0,329736,38623,59.17442802,1953.567903,16678.18828,0,656037861.5,10560745.0,311735,34771,62.13262739,2104.472907,18867.38551,0,648743459.2,9804524.0,297418,33419,66.18827872,2181.251502,19412.41387,0,650460654.0,9299336.99,281776,31534,69.97940704,2308.431712,20627.28021,0,657133269.0,8798913.0,266809,30088,74.72158368,2462.935167,21840.37719,0,0.067765316,0.060054026
Tivicay,Dolutegravir Sodium,1,Viiv Healthcare,644161666.0,10886959.0,329736,38623,59.17442802,1953.567903,16678.18828,0,656037861.5,10560745.0,311735,34771,62.13262739,2104.472907,18867.38551,0,648743459.2,9804524.0,297418,33419,66.18827872,2181.251502,19412.41387,0,650460654.0,9299336.99,281776,31534,69.97940704,2308.431712,20627.28021,0,657133269.0,8798913.0,266809,30088,74.72158368,2462.935167,21840.37719,0,0.067765316,0.060054026
Gabapentin,Gabapentin,37,Overall,620062693.4,3830648072.0,30814330,6412139,0.161631286,20.12254342,96.70138052,0,618442458.9,4084434090.0,31947366,6550693,0.151203267,19.3581674,94.40870743,0,621149988.8,4184174259.0,32924533,6937102,0.148565405,18.86587089,89.54027039,0,695036123.3,4327026696.0,34231711,7245258,0.16173274,20.30386747,95.9297962,0,655916853.2,4404530561.0,35130185,7553448,0.150688962,18.67103328,86.83674704,0,-0.068284125,-0.017372298
Levothyroxine Sodium*,Levothyroxine Sodium,20,Overall,702460084.9,2021258834.0,33217734,7858935,0.354527941,21.14714041,89.38362321,0,737828764.9,2183044943.0,34103463,8001216,0.346423174,21.63501006,92.214579,0,722461732.3,2496987030.0,37807910,8064508,0.302753916,19.10874556,89.58534511,0,679498029.6,2606185770.0,39097804,8341730,0.274120351,17.37944232,81.45768679,0,653594902.0,2818388144.0,41684284,8687969,0.246083051,15.67964804,75.22988423,0,-0.102280989,-0.08723746
Basaglar Kwikpen U-100,"Insulin Glargine,Hum.Rec.Anlog",1,Overall,636253622.1,28997792.87,1695864,359937,21.94144999,375.1796265,1767.680517,0,689339161.9,31031449.97,1781445,381756,22.21421051,386.9550628,1805.706163,0,707166569.4,31385825.27,1735015,384554,22.53139955,407.585277,1838.926573,0,706582384.0,30961681.37,1701833,379615,22.82118906,415.189025,1861.31313,0,647548318.5,27938494.01,1538057,352073,23.17763865,421.0171135,1839.244471,0,0.015619238,0.013796916
Basaglar Kwikpen U-100,"Insulin Glargine,Hum.Rec.Anlog",1,Eli Lilly & Co.,636253622.1,28997792.87,1695864,359937,21.94144999,375.1796265,1767.680517,0,689339161.9,31031449.97,1781445,381756,22.21421051,386.9550628,1805.706163,0,707166569.4,31385825.27,1735015,384554,22.53139955,407.585277,1838.926573,0,706582384.0,30961681.37,1701833,379615,22.82118906,415.189025,1861.31313,0,647548318.5,27938494.01,1538057,352073,23.17763865,421.0171135,1839.244471,0,0.015619238,0.013796916
Abilify Maintena,Aripiprazole,1,Otsuka America,422038582.3,189937.35,189140,25421,2222.069637,2231.355516,16601.96618,0,460313112.0,204264.771,203218,25646,2253.594888,2265.119783,17948.72932,0,499429110.9,210840.18,208784,26393,2368.508428,2392.085174,18922.78676,0,563682902.8,220767.4,219843,27676,2553.342516,2564.024794,20367.20996,0,636857890.9,233084.9,232162,29378,2732.274636,2743.161633,21678.0547,0,0.070077602,0.053032248
Abilify Maintena,Aripiprazole,1,Overall,422038582.3,189937.35,189140,25421,2222.069637,2231.355516,16601.96618,0,460313112.0,204264.771,203218,25646,2253.594888,2265.119783,17948.72932,0,499429110.9,210840.18,208784,26393,2368.508428,2392.085174,18922.78676,0,563682902.8,220767.4,219843,27676,2553.342516,2564.024794,20367.20996,0,636857890.9,233084.9,232162,29378,2732.274636,2743.161633,21678.0547,0,0.070077602,0.053032248
Dupixent Syringe,Dupilumab,1,Overall,265763270.3,340011.99,81166,13169,790.8595318,3274.317698,20180.9758,0,466761589.6,579253.4,137656,19113,817.4903231,3390.782745,24421.15783,0,525931872.1,626113.06,149990,19395,852.4744826,3506.446243,27116.8792,0,555582625.0,622866.59,149070,19441,905.3958932,3726.991514,28577.88308,0,633292042.7,664635.96,160290,20849,966.0878581,3950.914235,30375.17592,0,0.067033621,0.051306423
Dupixent Syringe,Dupilumab,1,Sanofi-Aventis,265763270.3,340011.99,81166,13169,790.8595318,3274.317698,20180.9758,0,466761589.6,579253.4,137656,19113,817.4903231,3390.782745,24421.15783,0,525931872.1,626113.06,149990,19395,852.4744826,3506.446243,27116.8792,0,555582625.0,622866.59,149070,19441,905.3958932,3726.991514,28577.88308,0,633292042.7,664635.96,160290,20849,966.0878581,3950.914235,30375.17592,0,0.067033621,0.051306423
Triumeq,Abacavir/Dolutegravir/Lamivudi,1,Viiv Healthcare,745768144.0,7587262.0,239979,26998,98.29213015,3107.639185,27623.08853,0,738986222.1,7164885.0,221077,24217,103.1399977,3342.664421,30515.18446,0,697732871.5,6352578.0,201991,22392,109.8346013,3454.27703,31159.91745,0,669969234.1,5775702.99,183179,20267,115.9978682,3657.456554,33057.14877,0,631607443.2,5097879.0,160843,18047,123.8961229,3926.856893,34997.91895,0,0.068089654,0.059582416
Triumeq,Abacavir/Dolutegravir/Lamivudi,1,Overall,745768144.0,7587262.0,239979,26998,98.29213015,3107.639185,27623.08853,0,738986222.1,7164885.0,221077,24217,103.1399977,3342.664421,30515.18446,0,697732871.5,6352578.0,201991,22392,109.8346013,3454.27703,31159.91745,0,669969234.1,5775702.99,183179,20267,115.9978682,3657.456554,33057.14877,0,631607443.2,5097879.0,160843,18047,123.8961229,3926.856893,34997.91895,0,0.068089654,0.059582416
Rexulti,Brexpiprazole,1,Overall,316604042.3,8044356.39,258992,42342,39.3581529,1222.447189,7477.304859,0,358159996.5,8974658.5,282200,41111,39.9088953,1269.170788,8712.023461,0,403387369.2,9339086.53,298638,43616,43.19464648,1350.757001,9248.609895,0,490498962.8,10528694.75,327951,49620,46.58776093,1495.647102,9885.106061,0,630013840.4,12594434.75,407145,66421,50.022353,1547.394271,9485.160423,0,0.073723055,0.061774649
Rexulti,Brexpiprazole,1,Otsuka America,316604042.3,8044356.39,258992,42342,39.3581529,1222.447189,7477.304859,0,358159996.5,8974658.5,282200,41111,39.9088953,1269.170788,8712.023461,0,403387369.2,9339086.53,298638,43616,43.19464648,1350.757001,9248.609895,0,490498962.8,10528694.75,327951,49620,46.58776093,1495.647102,9885.106061,0,630013840.4,12594434.75,407145,66421,50.022353,1547.394271,9485.160423,0,0.073723055,0.061774649
Enbrel,Etanercept,1,Amgen,597695545.9,500138.65,99692,14235,1247.309628,5995.421357,41987.74471,0,583367035.1,461531.262,90789,12573,1318.137464,6425.525505,46398.39617,0,590851426.1,409974.28,88581,12049,1466.530364,6670.182388,49037.38286,0,612015041.9,375405.08,85310,11311,1630.339947,7174.012916,54107.95172,0,627419986.5,352204.56,81987,10678,1781.422782,7652.67648,58758.19316,0,0.092669529,0.093196372
Enbrel,Etanercept,1,Overall,597695545.9,500138.65,99692,14235,1247.309628,5995.421357,41987.74471,0,583367035.1,461531.262,90789,12573,1318.137464,6425.525505,46398.39617,0,590851426.1,409974.28,88581,12049,1466.530364,6670.182388,49037.38286,0,612015041.9,375405.08,85310,11311,1630.339947,7174.012916,54107.95172,0,627419986.5,352204.56,81987,10678,1781.422782,7652.67648,58758.19316,0,0.092669529,0.093196372
Genvoya,Elviteg/Cob/Emtri/Tenof Alafen,1,Overall,797201273.2,7659958.0,241764,27955,104.0738439,3297.435819,28517.30543,0,755819243.8,6857804.0,211682,23155,110.2130134,3570.540924,32641.72938,0,701917028.6,5983922.0,190428,20839,117.3004977,3685.996958,33682.85564,0,667652645.0,5350005.0,169934,18471,124.7947703,3928.893835,36145.99345,0,626148344.3,4700088.0,148487,16335,133.2205576,4216.85632,38331.70152,0,0.067517151,0.063671231
